"customer_id","first_name","last_name","gender","city","region","occupation","account_type","income_band","account_status","transaction_count","total_transaction_value","platform_revenue","average_transaction_value","last_transaction_date","customer_value_segment","activity_segment"
"CUST008536","Ahmed","Javed","Female","Islamabad","North","Self-Employed","Savings Account","Middle","Closed","2","50119.22","512.40","25059.61","2025-06-20","Medium Value","Low Activity"
"CUST009915","Ali","Malik","Female","Sialkot","Central","Freelancer","Digital Wallet","Lower-Middle","Dormant","5","50064.19","230.82","10012.84","2025-10-26","Medium Value","Low Activity"
"CUST003631","Maryam","Malik","Male","Abbottabad","North","Salaried","Current Account","Middle","Active","4","50056.39","219.65","12514.10","2025-12-06","Medium Value","Low Activity"
"CUST002935","Noor","Javed","Female","Karachi","South","Salaried","Digital Wallet","Upper-Middle","Active","5","50047.85","464.26","10009.57","2025-06-21","Medium Value","Low Activity"
"CUST009444","Saad","Shah","Male","Peshawar","North","Salaried","Digital Wallet","Upper-Middle","Active","3","49998.28","261.96","16666.09","2025-08-18","Low Value","Low Activity"
"CUST003465","Omar","Ahmed","Male","Hyderabad","South","Freelancer","Savings Account","Middle","Active","5","49978.91","492.29","9995.78","2025-03-15","Low Value","Low Activity"
"CUST010548","Talha","Aslam","Female","Sialkot","Central","Salaried","Savings Account","Upper-Middle","Active","4","49970.14","265.23","12492.54","2025-11-08","Low Value","Low Activity"
"CUST000606","Iqra","Aslam","Male","Sukkur","South","Business Owner","Current Account","Middle","Active","4","49968.46","458.12","12492.12","2025-07-26","Low Value","Low Activity"
"CUST005959","Hamza","Javed","Male","Hyderabad","South","Retired","Digital Wallet","Middle","Active","5","49944.76","293.68","9988.95","2025-07-22","Low Value","Low Activity"
"CUST003291","Danish","Butt","Male","Lahore","Central","Freelancer","Savings Account","Lower-Middle","Active","7","49931.20","344.45","7133.03","2025-12-10","Low Value","Low Activity"
"CUST011399","Noor","Khan","Male","Peshawar","North","Self-Employed","Savings Account","Upper-Middle","Active","2","49923.36","234.00","24961.68","2025-08-10","Low Value","Low Activity"
"CUST010328","Ahmed","Mirza","Female","Islamabad","North","Business Owner","Digital Wallet","Middle","Active","3","49922.33","334.73","16640.78","2025-08-02","Low Value","Low Activity"
"CUST007023","Sana","Qureshi","Male","Faisalabad","Central","Salaried","Premium Account","Middle","Active","3","49904.35","532.85","16634.78","2025-10-07","Low Value","Low Activity"
"CUST008287","Hassan","Shah","Male","Faisalabad","Central","Business Owner","Current Account","Upper-Middle","Dormant","5","49849.76","415.34","9969.95","2025-12-03","Low Value","Low Activity"
"CUST000062","Ali","Malik","Male","Lahore","Central","Self-Employed","Digital Wallet","Lower-Middle","Active","1","49845.20","183.27","49845.20","2024-08-09","Low Value","Low Activity"
"CUST007050","Ali","Shah","Male","Peshawar","North","Business Owner","Digital Wallet","Middle","Active","10","49834.29","467.50","4983.43","2025-12-07","Low Value","Moderately Active"
"CUST005327","Hassan","Khan","Female","Lahore","Central","Self-Employed","Digital Wallet","Lower-Middle","Closed","5","49803.60","412.41","9960.72","2025-11-01","Low Value","Low Activity"
"CUST002497","Bilal","Hussain","Male","Sialkot","Central","Salaried","Digital Wallet","Low","Dormant","1","49790.88","160.50","49790.88","2025-01-23","Low Value","Low Activity"
"CUST010125","Sana","Khan","Female","Islamabad","North","Freelancer","Digital Wallet","Low","Active","4","49789.99","195.62","12447.50","2025-12-26","Low Value","Low Activity"
"CUST006981","Hira","Siddiqui","Male","Gwadar","West","Salaried","Savings Account","Middle","Active","7","49777.85","479.57","7111.12","2025-08-22","Low Value","Low Activity"
"CUST000741","Ayesha","Siddiqui","Male","Rawalpindi","North","Salaried","Savings Account","Upper-Middle","Active","6","49762.73","438.60","8293.79","2025-09-02","Low Value","Low Activity"
"CUST006696","Zainab","Siddiqui","Male","Rawalpindi","North","Salaried","Savings Account","Upper-Middle","Active","4","49717.21","175.98","12429.30","2025-09-13","Low Value","Low Activity"
"CUST001540","Iqra","Raza","Male","Lahore","Central","Student","Digital Wallet","Upper-Middle","Active","8","49705.76","319.03","6213.22","2025-05-25","Low Value","Low Activity"
"CUST000632","Ahmed","Aslam","Female","Hyderabad","South","Self-Employed","Savings Account","Middle","Active","5","49699.12","461.27","9939.82","2025-10-05","Low Value","Low Activity"
"CUST009774","Saad","Siddiqui","Male","Sialkot","Central","Self-Employed","Digital Wallet","Upper-Middle","Active","5","49690.16","334.50","9938.03","2025-07-08","Low Value","Low Activity"
"CUST010315","Danish","Javed","Female","Karachi","South","Salaried","Current Account","Upper-Middle","Active","5","49687.69","417.12","9937.54","2025-07-14","Low Value","Low Activity"
"CUST008945","Noor","Iqbal","Female","Hyderabad","South","Salaried","Premium Account","Lower-Middle","Active","1","49671.37","224.85","49671.37","2025-05-01","Low Value","Low Activity"
"CUST003154","Fatima","Hussain","Male","Rawalpindi","North","Student","Digital Wallet","Lower-Middle","Active","7","49668.14","451.39","7095.45","2025-11-07","Low Value","Low Activity"
"CUST010685","Fatima","Siddiqui","Female","Sukkur","South","Retired","Digital Wallet","Upper-Middle","Active","6","49665.94","431.90","8277.66","2025-09-18","Low Value","Low Activity"
"CUST002141","Ahmed","Hussain","Male","Karachi","South","Business Owner","Premium Account","Upper-Middle","Active","5","49647.53","432.40","9929.51","2025-12-20","Low Value","Low Activity"
"CUST010380","Hassan","Shah","Male","Islamabad","North","Retired","Digital Wallet","Upper-Middle","Active","7","49634.87","441.17","7090.70","2025-12-20","Low Value","Low Activity"
"CUST002030","Fatima","Hussain","Male","Lahore","Central","Salaried","Premium Account","Middle","Active","3","49610.45","447.52","16536.82","2025-04-18","Low Value","Low Activity"
"CUST003662","Noor","Sheikh","Male","Quetta","West","Self-Employed","Digital Wallet","Lower-Middle","Active","7","49598.28","362.17","7085.47","2025-12-19","Low Value","Low Activity"
"CUST007934","Danish","Siddiqui","Male","Peshawar","North","Salaried","Digital Wallet","Low","Active","2","49584.87","183.34","24792.44","2025-10-09","Low Value","Low Activity"
"CUST011144","Omar","Malik","Female","Islamabad","North","Salaried","Current Account","Low","Dormant","5","49536.41","339.64","9907.28","2025-12-30","Low Value","Low Activity"
"CUST005886","Maryam","Shah","Male","Peshawar","North","Freelancer","Current Account","Low","Active","4","49477.46","316.60","12369.37","2025-11-20","Low Value","Low Activity"
"CUST011642","Ali","Aslam","Male","Peshawar","North","Salaried","Current Account","Low","Active","4","49467.94","269.89","12366.99","2025-10-18","Low Value","Low Activity"
"CUST004826","Sana","Sheikh","Female","Lahore","Central","Salaried","Savings Account","Lower-Middle","Closed","2","49445.10","497.35","24722.55","2025-12-24","Low Value","Low Activity"
"CUST001552","Omar","Ahmed","Female","Lahore","Central","Freelancer","Digital Wallet","Low","Active","3","49443.64","402.22","16481.21","2025-09-25","Low Value","Low Activity"
"CUST007156","Omar","Ahmed","Male","Karachi","South","Self-Employed","Savings Account","Upper-Middle","Dormant","2","49388.31","252.48","24694.16","2025-11-19","Low Value","Low Activity"
"CUST003931","Usman","Butt","Male","Sialkot","Central","Self-Employed","Current Account","Middle","Closed","6","49374.89","263.84","8229.15","2025-04-07","Low Value","Low Activity"
"CUST004838","Ali","Javed","Female","Rawalpindi","North","Self-Employed","Current Account","Low","Active","10","49327.72","428.72","4932.77","2025-05-15","Low Value","Moderately Active"
"CUST000921","Hamza","Butt","Male","Islamabad","North","Student","Digital Wallet","Low","Active","3","49308.26","259.07","16436.09","2025-08-21","Low Value","Low Activity"
"CUST005868","Sana","Ahmed","Male","Karachi","South","Salaried","Digital Wallet","Middle","Active","6","49307.70","481.45","8217.95","2025-11-02","Low Value","Low Activity"
"CUST000411","Bilal","Mirza","Female","Karachi","South","Freelancer","Digital Wallet","Middle","Active","6","49307.02","457.59","8217.84","2025-10-31","Low Value","Low Activity"
"CUST011979","Ali","Javed","Male","Peshawar","North","Business Owner","Current Account","Middle","Active","4","49270.70","561.82","12317.68","2025-09-15","Low Value","Low Activity"
"CUST003793","Bilal","Mirza","Male","Rawalpindi","North","Student","Digital Wallet","High","Active","4","49263.35","370.25","12315.84","2025-03-14","Low Value","Low Activity"
"CUST007024","Ali","Malik","Female","Sialkot","Central","Salaried","Digital Wallet","Low","Active","5","49259.67","337.44","9851.93","2025-08-09","Low Value","Low Activity"
"CUST009099","Danish","Khan","Male","Gujranwala","Central","Business Owner","Digital Wallet","Middle","Active","7","49236.53","316.18","7033.79","2025-10-31","Low Value","Low Activity"
"CUST007641","Hira","Raza","Male","Islamabad","North","Business Owner","Current Account","Low","Dormant","5","49189.98","264.51","9838.00","2025-10-09","Low Value","Low Activity"
"CUST006461","Danish","Malik","Female","Rawalpindi","North","Business Owner","Premium Account","Middle","Dormant","4","49184.37","328.58","12296.09","2025-07-25","Low Value","Low Activity"
"CUST002038","Iqra","Siddiqui","Female","Rawalpindi","North","Retired","Digital Wallet","Middle","Active","2","49167.69","283.39","24583.85","2024-08-25","Low Value","Low Activity"
"CUST003229","Ayesha","Raza","Male","Faisalabad","Central","Salaried","Digital Wallet","Middle","Closed","4","49159.01","292.38","12289.75","2025-04-10","Low Value","Low Activity"
"CUST001005","Hira","Iqbal","Female","Lahore","Central","Business Owner","Current Account","Lower-Middle","Active","5","49150.48","424.67","9830.10","2025-12-17","Low Value","Low Activity"
"CUST008204","Danish","Aslam","Female","Gujranwala","Central","Freelancer","Digital Wallet","Low","Active","6","49125.03","427.27","8187.51","2025-04-02","Low Value","Low Activity"
"CUST008125","Iqra","Raza","Female","Dera Ismail Khan","West","Freelancer","Savings Account","Middle","Active","4","49058.51","250.51","12264.63","2025-03-17","Low Value","Low Activity"
"CUST009372","Ahmed","Aslam","Male","Abbottabad","North","Student","Digital Wallet","Low","Active","4","49039.35","543.93","12259.84","2025-09-09","Low Value","Low Activity"
"CUST001575","Iqra","Qureshi","Male","Abbottabad","North","Self-Employed","Savings Account","Low","Active","1","49033.81","220.05","49033.81","2024-05-19","Low Value","Low Activity"
"CUST010229","Hassan","Shah","Male","Abbottabad","North","Salaried","Savings Account","Middle","Active","4","49013.51","371.98","12253.38","2025-10-17","Low Value","Low Activity"
"CUST006702","Noor","Raza","Female","Lahore","Central","Self-Employed","Savings Account","Upper-Middle","Active","5","48967.40","328.50","9793.48","2025-12-28","Low Value","Low Activity"
"CUST011309","Usman","Iqbal","Female","Islamabad","North","Salaried","Current Account","Middle","Dormant","4","48960.53","371.79","12240.13","2024-12-10","Low Value","Low Activity"
"CUST011505","Ayesha","Hussain","Male","Hyderabad","South","Business Owner","Savings Account","Middle","Active","4","48913.79","390.57","12228.45","2025-06-13","Low Value","Low Activity"
"CUST010412","Ali","Ahmed","Male","Abbottabad","North","Salaried","Savings Account","High","Active","2","48909.31","224.89","24454.66","2025-09-28","Low Value","Low Activity"
"CUST006757","Sara","Ahmed","Female","Karachi","South","Salaried","Premium Account","Lower-Middle","Active","3","48893.48","249.97","16297.83","2025-07-10","Low Value","Low Activity"
"CUST009783","Ali","Raza","Male","Sukkur","South","Self-Employed","Premium Account","Middle","Closed","3","48891.51","206.43","16297.17","2025-02-19","Low Value","Low Activity"
"CUST007693","Ayesha","Hussain","Female","Sialkot","Central","Salaried","Current Account","Lower-Middle","Active","6","48874.39","418.05","8145.73","2025-03-09","Low Value","Low Activity"
"CUST003696","Maryam","Aslam","Male","Lahore","Central","Freelancer","Premium Account","Upper-Middle","Active","3","48870.33","228.11","16290.11","2025-03-25","Low Value","Low Activity"
"CUST010108","Fatima","Iqbal","Male","Quetta","West","Student","Current Account","Middle","Active","4","48869.08","319.78","12217.27","2025-07-24","Low Value","Low Activity"
"CUST004632","Sana","Iqbal","Female","Lahore","Central","Business Owner","Savings Account","Middle","Active","4","48842.73","276.98","12210.68","2024-11-10","Low Value","Low Activity"
"CUST010055","Ayesha","Qureshi","Female","Karachi","South","Business Owner","Savings Account","Upper-Middle","Active","1","48828.88","211.87","48828.88","2024-12-18","Low Value","Low Activity"
"CUST008882","Hamza","Shah","Male","Quetta","West","Salaried","Current Account","Low","Dormant","4","48758.23","269.25","12189.56","2025-01-26","Low Value","Low Activity"
"CUST007577","Sana","Khan","Female","Dera Ismail Khan","West","Business Owner","Premium Account","Lower-Middle","Dormant","3","48749.26","294.28","16249.75","2025-11-21","Low Value","Low Activity"
"CUST000218","Sana","Shah","Male","Rawalpindi","North","Salaried","Savings Account","Lower-Middle","Active","2","48743.96","505.21","24371.98","2025-05-26","Low Value","Low Activity"
"CUST004655","Fatima","Farooq","Female","Gujranwala","Central","Salaried","Current Account","Lower-Middle","Active","3","48716.07","260.51","16238.69","2025-12-01","Low Value","Low Activity"
"CUST001506","Ayesha","Javed","Male","Sialkot","Central","Salaried","Digital Wallet","Low","Active","7","48705.93","393.94","6957.99","2025-12-27","Low Value","Low Activity"
"CUST002457","Saad","Iqbal","Female","Lahore","Central","Student","Digital Wallet","Upper-Middle","Active","5","48684.06","390.40","9736.81","2025-12-03","Low Value","Low Activity"
"CUST001433","Fatima","Qureshi","Female","Islamabad","North","Salaried","Savings Account","Upper-Middle","Active","6","48666.84","353.98","8111.14","2025-06-18","Low Value","Low Activity"
"CUST007444","Fatima","Siddiqui","Male","Islamabad","North","Student","Savings Account","Upper-Middle","Active","6","48638.38","373.73","8106.40","2025-10-25","Low Value","Low Activity"
"CUST005727","Fatima","Butt","Female","Faisalabad","Central","Salaried","Current Account","Middle","Active","3","48630.28","332.18","16210.09","2025-11-23","Low Value","Low Activity"
"CUST005467","Sana","Siddiqui","Male","Sukkur","South","Salaried","Digital Wallet","Upper-Middle","Dormant","2","48600.98","224.27","24300.49","2024-06-21","Low Value","Low Activity"
"CUST009548","Sana","Mirza","Female","Karachi","South","Student","Digital Wallet","Upper-Middle","Dormant","8","48562.21","433.81","6070.28","2025-11-20","Low Value","Low Activity"
"CUST010005","Ayesha","Khan","Male","Islamabad","North","Retired","Digital Wallet","Upper-Middle","Active","4","48556.71","391.20","12139.18","2025-12-31","Low Value","Low Activity"
