"customer_id","first_name","last_name","region","account_type","account_status","transaction_count","total_transaction_value","platform_revenue","average_transaction_value","last_transaction_date","activity_risk_status","customer_value_segment"
"CUST010642","Hira","Aslam","South","Savings Account","Active","4","57925.55","221.05","14481.39","2025-11-29","Monitor","Medium Value"
"CUST000075","Omar","Siddiqui","North","Savings Account","Active","6","57911.04","607.83","9651.84","2025-01-10","High Risk","Medium Value"
"CUST009207","Sana","Khan","Central","Digital Wallet","Active","5","57821.86","623.24","11564.37","2025-12-21","Active","Medium Value"
"CUST010098","Hira","Sheikh","West","Digital Wallet","Active","10","57809.24","451.48","5780.92","2025-11-22","Monitor","Medium Value"
"CUST011230","Hassan","Aslam","South","Digital Wallet","Active","4","57790.72","303.10","14447.68","2025-04-27","High Risk","Medium Value"
"CUST005969","Usman","Malik","Central","Current Account","Active","4","57785.47","330.98","14446.37","2025-12-04","Active","Medium Value"
"CUST000033","Maham","Sheikh","Central","Savings Account","Active","6","57778.40","516.18","9629.73","2025-10-17","Monitor","Medium Value"
"CUST006200","Ayesha","Qureshi","West","Current Account","Closed","2","57714.36","328.58","28857.18","2025-03-25","High Risk","Medium Value"
"CUST010849","Danish","Shah","South","Current Account","Active","6","57699.17","531.88","9616.53","2025-09-30","At Risk","Medium Value"
"CUST006582","Omar","Iqbal","Central","Digital Wallet","Active","2","57697.63","584.74","28848.82","2025-06-30","High Risk","Medium Value"
"CUST004624","Talha","Ahmed","South","Current Account","Active","4","57683.76","468.05","14420.94","2025-11-20","Monitor","Medium Value"
"CUST009787","Sana","Butt","North","Current Account","Active","3","57665.64","284.02","19221.88","2025-09-22","At Risk","Medium Value"
"CUST011716","Hamza","Butt","South","Digital Wallet","Active","5","57664.85","391.80","11532.97","2025-11-15","Monitor","Medium Value"
"CUST001589","Sara","Mirza","North","Digital Wallet","Active","4","57655.88","283.09","14413.97","2025-07-14","At Risk","Medium Value"
"CUST002125","Maryam","Shah","Central","Digital Wallet","Active","4","57639.83","324.13","14409.96","2024-11-21","High Risk","Medium Value"
"CUST005487","Hassan","Qureshi","South","Savings Account","Active","2","57629.37","239.86","28814.69","2025-07-07","At Risk","Medium Value"
"CUST010627","Iqra","Aslam","North","Digital Wallet","Active","3","57602.10","276.60","19200.70","2025-11-14","Monitor","Medium Value"
"CUST002039","Maryam","Butt","Central","Digital Wallet","Active","8","57546.24","490.15","7193.28","2025-12-19","Active","Medium Value"
"CUST006800","Fatima","Raza","North","Premium Account","Closed","7","57540.23","484.74","8220.03","2025-06-04","High Risk","Medium Value"
"CUST001104","Zainab","Malik","South","Digital Wallet","Dormant","3","57510.72","295.91","19170.24","2025-07-11","At Risk","Medium Value"
"CUST003397","Bilal","Malik","North","Premium Account","Active","3","57491.03","316.40","19163.68","2024-08-17","High Risk","Medium Value"
"CUST001305","Iqra","Hussain","South","Premium Account","Active","3","57447.39","294.94","19149.13","2025-04-03","High Risk","Medium Value"
"CUST002026","Noor","Raza","Central","Digital Wallet","Active","3","57428.63","205.65","19142.88","2025-11-08","Monitor","Medium Value"
"CUST006039","Omar","Butt","North","Current Account","Active","5","57420.22","550.20","11484.04","2025-11-30","Monitor","Medium Value"
"CUST011718","Ali","Javed","South","Current Account","Active","4","57415.16","337.55","14353.79","2024-11-02","High Risk","Medium Value"
"CUST008517","Usman","Malik","West","Current Account","Active","8","57387.22","545.69","7173.40","2025-11-21","Monitor","Medium Value"
"CUST006207","Ahmed","Qureshi","Central","Digital Wallet","Active","4","57381.68","540.03","14345.42","2025-05-08","High Risk","Medium Value"
"CUST005463","Hira","Farooq","North","Digital Wallet","Active","3","57354.16","385.94","19118.05","2025-11-13","Monitor","Medium Value"
"CUST000194","Talha","Javed","South","Premium Account","Active","4","57350.02","274.62","14337.51","2025-12-08","Active","Medium Value"
"CUST005939","Maryam","Butt","Central","Current Account","Active","4","57329.32","468.55","14332.33","2025-10-24","Monitor","Medium Value"
"CUST010600","Bilal","Shah","South","Current Account","Active","7","57306.67","346.58","8186.67","2025-12-08","Active","Medium Value"
"CUST005899","Maryam","Farooq","Central","Savings Account","Active","5","57304.94","229.47","11460.99","2025-02-10","High Risk","Medium Value"
"CUST000212","Ayesha","Sheikh","Central","Current Account","Closed","8","57272.32","397.17","7159.04","2025-11-12","Monitor","Medium Value"
"CUST009518","Ahmed","Raza","Central","Digital Wallet","Active","5","57267.58","427.11","11453.52","2025-08-22","At Risk","Medium Value"
"CUST010159","Usman","Khan","North","Digital Wallet","Active","4","57240.52","584.73","14310.13","2025-11-22","Monitor","Medium Value"
"CUST006572","Ahmed","Hussain","Central","Savings Account","Active","9","57231.09","470.58","6359.01","2025-11-24","Monitor","Medium Value"
"CUST002189","Ayesha","Raza","North","Current Account","Active","6","57200.92","312.80","9533.49","2025-11-13","Monitor","Medium Value"
"CUST003131","Ali","Qureshi","Central","Premium Account","Active","6","57191.36","354.28","9531.89","2025-01-01","High Risk","Medium Value"
"CUST006592","Hira","Aslam","South","Savings Account","Active","4","57183.95","337.53","14295.99","2024-12-24","High Risk","Medium Value"
"CUST006683","Hassan","Iqbal","Central","Digital Wallet","Active","5","57174.45","437.00","11434.89","2025-08-12","At Risk","Medium Value"
"CUST009005","Noor","Khan","North","Current Account","Dormant","7","57142.36","354.56","8163.19","2025-12-09","Active","Medium Value"
"CUST004483","Talha","Farooq","South","Savings Account","Active","4","57106.30","330.23","14276.58","2025-08-19","At Risk","Medium Value"
"CUST006968","Hamza","Qureshi","North","Current Account","Active","7","57079.74","480.77","8154.25","2025-11-23","Monitor","Medium Value"
"CUST005563","Bilal","Aslam","North","Digital Wallet","Dormant","3","57077.07","635.51","19025.69","2025-06-17","High Risk","Medium Value"
"CUST011044","Sara","Ahmed","North","Digital Wallet","Active","4","57000.34","402.85","14250.09","2025-11-06","Monitor","Medium Value"
"CUST009455","Bilal","Javed","Central","Savings Account","Dormant","4","56975.44","459.32","14243.86","2025-12-19","Active","Medium Value"
"CUST001340","Danish","Farooq","Central","Current Account","Active","3","56923.21","353.87","18974.40","2025-04-25","High Risk","Medium Value"
"CUST003176","Danish","Iqbal","North","Digital Wallet","Active","2","56893.04","281.07","28446.52","2025-02-21","High Risk","Medium Value"
"CUST008433","Fatima","Malik","South","Digital Wallet","Active","4","56874.02","286.99","14218.51","2024-10-02","High Risk","Medium Value"
"CUST010474","Hamza","Malik","South","Premium Account","Active","8","56868.33","448.12","7108.54","2025-07-05","High Risk","Medium Value"
"CUST008728","Zainab","Qureshi","Central","Digital Wallet","Active","6","56858.43","518.94","9476.41","2025-08-17","At Risk","Medium Value"
"CUST002860","Sara","Raza","Central","Savings Account","Active","4","56852.56","332.40","14213.14","2025-08-03","At Risk","Medium Value"
"CUST000141","Sara","Shah","Central","Savings Account","Active","4","56847.97","481.93","14211.99","2025-08-26","At Risk","Medium Value"
"CUST002274","Iqra","Raza","South","Savings Account","Active","5","56820.44","535.80","11364.09","2025-05-08","High Risk","Medium Value"
"CUST008620","Omar","Sheikh","South","Digital Wallet","Active","6","56819.12","318.07","9469.85","2025-11-27","Monitor","Medium Value"
"CUST009948","Omar","Iqbal","North","Savings Account","Active","5","56804.20","471.02","11360.84","2025-12-23","Active","Medium Value"
"CUST001827","Ayesha","Khan","Central","Savings Account","Active","10","56796.11","544.32","5679.61","2025-11-07","Monitor","Medium Value"
"CUST008492","Sara","Sheikh","West","Current Account","Active","7","56788.28","394.20","8112.61","2025-09-20","At Risk","Medium Value"
"CUST002753","Fatima","Aslam","South","Savings Account","Active","4","56770.60","366.70","14192.65","2025-12-14","Active","Medium Value"
"CUST004893","Iqra","Butt","Central","Digital Wallet","Active","7","56761.53","425.63","8108.79","2025-01-13","High Risk","Medium Value"
"CUST003497","Ahmed","Aslam","South","Digital Wallet","Closed","2","56753.42","310.45","28376.71","2025-01-11","High Risk","Medium Value"
"CUST000580","Ayesha","Ahmed","Central","Current Account","Active","5","56746.61","388.74","11349.32","2025-09-12","At Risk","Medium Value"
"CUST003697","Hassan","Sheikh","North","Digital Wallet","Active","3","56720.75","450.42","18906.92","2025-10-26","Monitor","Medium Value"
"CUST004451","Hassan","Javed","South","Savings Account","Active","2","56696.51","249.39","28348.26","2024-12-08","High Risk","Medium Value"
"CUST008227","Hira","Sheikh","South","Premium Account","Active","3","56679.57","508.12","18893.19","2024-11-10","High Risk","Medium Value"
"CUST010072","Maryam","Butt","West","Digital Wallet","Active","7","56672.08","358.39","8096.01","2025-12-12","Active","Medium Value"
"CUST001887","Bilal","Javed","North","Savings Account","Active","4","56655.03","568.04","14163.76","2025-03-05","High Risk","Medium Value"
"CUST004305","Ali","Siddiqui","North","Current Account","Active","4","56653.13","284.88","14163.28","2025-08-17","At Risk","Medium Value"
"CUST011934","Fatima","Javed","Central","Savings Account","Active","5","56643.09","221.14","11328.62","2025-11-20","Monitor","Medium Value"
"CUST002552","Saad","Mirza","Central","Digital Wallet","Active","7","56642.73","320.59","8091.82","2025-09-06","At Risk","Medium Value"
"CUST007464","Sara","Ahmed","West","Digital Wallet","Active","6","56637.20","560.66","9439.53","2025-10-25","Monitor","Medium Value"
"CUST005281","Fatima","Iqbal","West","Savings Account","Active","7","56623.17","364.17","8089.02","2025-09-23","At Risk","Medium Value"
"CUST011380","Ali","Hussain","North","Current Account","Active","10","56616.83","399.57","5661.68","2025-12-08","Active","Medium Value"
"CUST003425","Maham","Butt","North","Current Account","Active","7","56611.74","433.43","8087.39","2025-12-12","Active","Medium Value"
"CUST010993","Noor","Siddiqui","Central","Savings Account","Active","6","56512.92","469.37","9418.82","2025-11-28","Monitor","Medium Value"
"CUST009609","Usman","Butt","West","Savings Account","Active","4","56509.27","363.00","14127.32","2025-08-06","At Risk","Medium Value"
"CUST004245","Saad","Raza","South","Digital Wallet","Active","5","56467.44","382.64","11293.49","2024-12-05","High Risk","Medium Value"
"CUST008518","Sana","Mirza","North","Digital Wallet","Active","4","56463.60","519.61","14115.90","2025-09-14","At Risk","Medium Value"
"CUST001900","Iqra","Iqbal","North","Digital Wallet","Active","4","56456.86","538.50","14114.22","2025-12-12","Active","Medium Value"
"CUST006236","Ali","Shah","North","Savings Account","Active","5","56444.96","330.26","11288.99","2025-11-02","Monitor","Medium Value"
"CUST000500","Hira","Qureshi","Central","Digital Wallet","Active","7","56373.08","317.20","8053.30","2025-03-06","High Risk","Medium Value"
"CUST006581","Ahmed","Iqbal","South","Digital Wallet","Active","5","56366.83","320.03","11273.37","2025-06-23","High Risk","Medium Value"
"CUST001577","Danish","Malik","South","Savings Account","Active","2","56366.68","307.52","28183.34","2025-08-07","At Risk","Medium Value"
"CUST007561","Ali","Raza","West","Current Account","Active","7","56360.62","509.89","8051.52","2025-12-30","Active","Medium Value"
"CUST011494","Ayesha","Mirza","North","Digital Wallet","Closed","5","56351.54","341.34","11270.31","2025-10-06","Monitor","Medium Value"
"CUST008238","Maryam","Aslam","Central","Current Account","Active","5","56326.73","521.86","11265.35","2025-11-02","Monitor","Medium Value"
"CUST001990","Talha","Qureshi","North","Current Account","Dormant","5","56315.28","568.53","11263.06","2025-10-25","Monitor","Medium Value"
"CUST000790","Danish","Shah","Central","Premium Account","Active","7","56314.71","274.48","8044.96","2025-10-28","Monitor","Medium Value"
"CUST007653","Sana","Qureshi","Central","Premium Account","Active","5","56312.49","274.90","11262.50","2025-12-17","Active","Medium Value"
"CUST007803","Ali","Khan","Central","Current Account","Active","3","56292.42","505.17","18764.14","2025-10-14","Monitor","Medium Value"
"CUST011192","Sara","Iqbal","North","Digital Wallet","Active","11","56196.15","427.26","5108.74","2025-11-17","Monitor","Medium Value"
"CUST010086","Fatima","Aslam","South","Digital Wallet","Active","4","56186.30","247.80","14046.58","2025-10-25","Monitor","Medium Value"
"CUST001795","Ahmed","Aslam","West","Premium Account","Active","5","56168.76","530.64","11233.75","2025-07-23","At Risk","Medium Value"
"CUST004895","Fatima","Siddiqui","South","Savings Account","Active","6","56146.34","513.90","9357.72","2025-09-26","At Risk","Medium Value"
"CUST000330","Usman","Aslam","North","Savings Account","Active","6","56119.23","343.94","9353.21","2025-11-30","Monitor","Medium Value"
"CUST002257","Hassan","Aslam","West","Digital Wallet","Dormant","5","56106.35","357.73","11221.27","2025-10-15","Monitor","Medium Value"
"CUST004320","Bilal","Malik","Central","Premium Account","Active","7","56104.70","497.84","8014.96","2025-12-01","Monitor","Medium Value"
"CUST000740","Omar","Farooq","Central","Savings Account","Active","3","56093.91","380.34","18697.97","2025-10-09","Monitor","Medium Value"
"CUST003514","Omar","Raza","West","Digital Wallet","Active","2","56079.53","262.28","28039.77","2025-06-22","High Risk","Medium Value"
"CUST010224","Hamza","Butt","South","Current Account","Active","8","56071.90","519.30","7008.99","2025-11-23","Monitor","Medium Value"
"CUST009934","Danish","Qureshi","North","Savings Account","Active","5","56031.54","573.96","11206.31","2025-06-15","High Risk","Medium Value"
"CUST000126","Noor","Qureshi","Central","Digital Wallet","Active","6","56025.56","491.64","9337.59","2025-09-25","At Risk","Medium Value"
"CUST008014","Sana","Iqbal","Central","Digital Wallet","Active","4","55922.18","288.67","13980.55","2025-04-21","High Risk","Medium Value"
"CUST011214","Hira","Shah","North","Savings Account","Active","2","55883.37","269.47","27941.69","2025-02-06","High Risk","Medium Value"
"CUST000010","Maryam","Farooq","Central","Savings Account","Active","5","55874.59","564.72","11174.92","2025-04-05","High Risk","Medium Value"
"CUST010801","Maham","Butt","North","Savings Account","Active","4","55870.70","335.95","13967.68","2025-09-12","At Risk","Medium Value"
"CUST004813","Zainab","Ahmed","Central","Savings Account","Active","6","55808.10","375.70","9301.35","2025-12-06","Active","Medium Value"
"CUST011714","Omar","Malik","Central","Digital Wallet","Active","6","55787.29","421.36","9297.88","2025-10-08","Monitor","Medium Value"
