customer_id,first_name,last_name,gender,date_of_birth,city,region,occupation,account_type,signup_date,income_band,account_status
CUST007474,Ahmed,Mirza,Male,1989-05-24,Gujranwala,Central,Freelancer,Current Account,2022-02-14,Upper-Middle,Active
CUST007475,Ahmed,Farooq,Female,1968-03-14,Faisalabad,Central,Student,Current Account,2024-05-03,Upper-Middle,Dormant
CUST007476,Hamza,Sheikh,Female,1982-09-11,Faisalabad,Central,Student,Current Account,2022-05-29,Low,Active
CUST007477,Hamza,Malik,Female,2004-05-09,Sialkot,Central,Salaried,Digital Wallet,2024-10-22,Lower-Middle,Active
CUST007478,Hamza,Shah,Male,2002-10-14,Islamabad,North,Salaried,Savings Account,2022-03-04,Lower-Middle,Active
CUST007479,Noor,Shah,Male,1974-03-08,Lahore,Central,Freelancer,Premium Account,2024-03-25,Upper-Middle,Closed
CUST007480,Hamza,Qureshi,Female,1995-05-21,Gwadar,West,Student,Savings Account,2025-07-22,Middle,Active
CUST007481,Hira,Ahmed,Male,1977-01-04,Sialkot,Central,Freelancer,Digital Wallet,2022-06-03,Lower-Middle,Active
CUST007482,Saad,Iqbal,Female,1982-01-23,Gwadar,West,Freelancer,Digital Wallet,2023-08-07,Middle,Active
CUST007483,Saad,Javed,Female,1991-01-06,Faisalabad,Central,Self-Employed,Savings Account,2022-02-25,Upper-Middle,Dormant
CUST007484,Danish,Butt,Male,1985-01-06,Hyderabad,South,Business Owner,Digital Wallet,2024-09-06,Lower-Middle,Active
CUST007485,Saad,Iqbal,Male,1989-12-27,Peshawar,North,Business Owner,Digital Wallet,2025-06-20,High,Active
CUST007486,Hamza,Butt,Female,1969-04-11,Sukkur,South,Salaried,Digital Wallet,2022-01-03,Upper-Middle,Active
CUST007487,Hamza,Ahmed,Male,1977-07-19,Abbottabad,North,Business Owner,Current Account,2024-01-18,Middle,Active
CUST007488,Danish,Khan,Male,1998-12-11,Peshawar,North,Retired,Digital Wallet,2024-12-21,Lower-Middle,Active
CUST007489,Sana,Javed,Male,1990-06-27,Peshawar,North,Freelancer,Digital Wallet,2022-02-04,Low,Active
CUST007490,Hira,Siddiqui,Female,1999-05-05,Islamabad,North,Self-Employed,Digital Wallet,2023-10-22,Low,Active
CUST007491,Maham,Javed,Female,2004-09-13,Gwadar,West,Salaried,Current Account,2022-06-26,Upper-Middle,Active
CUST007492,Hira,Iqbal,Male,1979-09-03,Quetta,West,Freelancer,Savings Account,2025-06-18,Upper-Middle,Active
CUST007493,Maham,Shah,Female,1975-02-16,Hyderabad,South,Freelancer,Premium Account,2023-11-29,Low,Dormant
CUST007494,Sara,Aslam,Female,1977-12-21,Peshawar,North,Business Owner,Digital Wallet,2023-12-15,Low,Closed
CUST007495,Ahmed,Javed,Female,1988-02-13,Karachi,South,Self-Employed,Savings Account,2025-09-27,Middle,Active
CUST007496,Sana,Khan,Male,1975-05-24,Sukkur,South,Salaried,Digital Wallet,2024-12-15,Middle,Dormant
CUST007497,Noor,Farooq,Male,1981-12-21,Gujranwala,Central,Salaried,Savings Account,2023-03-06,Lower-Middle,Active
CUST007498,Talha,Qureshi,Female,1972-07-26,Sialkot,Central,Salaried,Digital Wallet,2024-05-11,Lower-Middle,Active
CUST007499,Ayesha,Raza,Male,1980-07-27,Hyderabad,South,Self-Employed,Current Account,2023-02-11,Lower-Middle,Closed
CUST007500,Ali,Iqbal,Female,2003-11-26,Rawalpindi,North,Salaried,Current Account,2023-12-14,Lower-Middle,Active
CUST007501,Omar,Qureshi,Female,1982-06-12,Gujranwala,Central,Self-Employed,Premium Account,2025-01-16,Lower-Middle,Dormant
CUST007502,Omar,Ahmed,Male,1996-08-27,Karachi,South,Salaried,Digital Wallet,2025-07-22,Lower-Middle,Active
CUST007503,Zainab,Ahmed,Male,1982-07-18,Islamabad,North,Freelancer,Savings Account,2025-07-26,Middle,Dormant
CUST007504,Usman,Sheikh,Male,1982-02-03,Faisalabad,Central,Salaried,Savings Account,2023-11-10,High,Dormant
CUST007505,Ahmed,Farooq,Female,1991-04-03,Lahore,Central,Self-Employed,Current Account,2025-05-10,Low,Active
CUST007506,Usman,Sheikh,Male,1969-10-11,Hyderabad,South,Salaried,Savings Account,2025-05-06,Upper-Middle,Active
CUST007507,Sara,Aslam,Female,1979-04-16,Quetta,West,Business Owner,Digital Wallet,2024-01-19,Low,Active
CUST007508,Hassan,Mirza,Female,1970-11-03,Hyderabad,South,Salaried,Savings Account,2022-02-19,Middle,Active
CUST007509,Zainab,Aslam,Female,1973-12-16,Sialkot,Central,Salaried,Digital Wallet,2022-06-12,Lower-Middle,Active
CUST007510,Maryam,Malik,Female,1994-10-19,Gujranwala,Central,Business Owner,Savings Account,2024-06-19,Low,Active
CUST007511,Maham,Farooq,Female,1972-01-19,Faisalabad,Central,Business Owner,Digital Wallet,2025-02-10,Low,Active
CUST007512,Ahmed,Aslam,Female,1973-10-27,Gujranwala,Central,Salaried,Premium Account,2025-06-02,Lower-Middle,Active
CUST007513,Hassan,Aslam,Female,1988-12-10,Peshawar,North,Retired,Current Account,2022-11-29,Lower-Middle,Active
CUST007514,Sana,Khan,Female,1979-10-01,Karachi,South,Student,Premium Account,2025-05-16,Lower-Middle,Dormant
CUST007515,Zainab,Shah,Male,1970-08-26,Hyderabad,South,Business Owner,Digital Wallet,2025-02-05,Lower-Middle,Active
CUST007516,Noor,Butt,Male,2004-08-15,Lahore,Central,Freelancer,Digital Wallet,2023-10-27,Lower-Middle,Active
CUST007517,Danish,Siddiqui,Male,2002-06-18,Karachi,South,Student,Savings Account,2023-05-28,Upper-Middle,Active
CUST007518,Ayesha,Siddiqui,Female,1988-03-15,Sukkur,South,Self-Employed,Savings Account,2023-10-09,Upper-Middle,Active
CUST007519,Iqra,Farooq,Female,1986-06-14,Faisalabad,Central,Retired,Current Account,2024-07-13,Lower-Middle,Active
CUST007520,Ayesha,Khan,Male,1998-11-05,Rawalpindi,North,Business Owner,Digital Wallet,2025-01-14,Middle,Dormant
CUST007521,Danish,Shah,Male,2004-02-16,Rawalpindi,North,Salaried,Digital Wallet,2022-08-23,Middle,Active
CUST007522,Sara,Ahmed,Female,1969-02-23,Gujranwala,Central,Salaried,Savings Account,2023-04-04,Middle,Dormant
CUST007523,Hamza,Butt,Female,1969-11-04,Gujranwala,Central,Salaried,Current Account,2022-06-14,Lower-Middle,Active
CUST007524,Ali,Raza,Female,1978-10-11,Abbottabad,North,Self-Employed,Savings Account,2025-07-06,Middle,Active
CUST007525,Danish,Siddiqui,Female,1977-07-26,Peshawar,North,Salaried,Current Account,2023-07-12,Low,Active
CUST007526,Omar,Iqbal,Female,2001-05-12,Rawalpindi,North,Business Owner,Digital Wallet,2022-12-10,Lower-Middle,Active
CUST007527,Iqra,Shah,Female,1985-02-05,Hyderabad,South,Self-Employed,Savings Account,2022-10-06,Upper-Middle,Active
CUST007528,Usman,Iqbal,Female,1998-09-26,Hyderabad,South,Self-Employed,Digital Wallet,2022-04-12,High,Active
CUST007529,Fatima,Siddiqui,Male,1992-07-04,Sialkot,Central,Self-Employed,Current Account,2023-10-08,Low,Active
CUST007530,Usman,Farooq,Female,1994-10-07,Rawalpindi,North,Self-Employed,Premium Account,2024-11-22,Lower-Middle,Active
CUST007531,Hassan,Malik,Female,2004-05-13,Abbottabad,North,Retired,Digital Wallet,2023-03-19,Lower-Middle,Active
CUST007532,Maham,Malik,Female,1989-10-11,Rawalpindi,North,Self-Employed,Digital Wallet,2023-07-09,Middle,Active
CUST007533,Ayesha,Farooq,Female,1996-12-12,Gujranwala,Central,Freelancer,Digital Wallet,2024-05-21,Middle,Active
CUST007534,Hamza,Hussain,Female,1976-02-21,Islamabad,North,Freelancer,Digital Wallet,2023-05-03,Upper-Middle,Active
CUST007535,Saad,Hussain,Male,1975-10-16,Gujranwala,Central,Self-Employed,Current Account,2024-10-08,Middle,Active
CUST007536,Omar,Farooq,Female,1989-08-13,Dera Ismail Khan,West,Salaried,Digital Wallet,2023-03-16,Upper-Middle,Active
CUST007537,Hamza,Shah,Female,2001-05-19,Faisalabad,Central,Freelancer,Digital Wallet,2023-09-03,Middle,Closed
CUST007538,Maryam,Malik,Male,1967-03-17,Hyderabad,South,Salaried,Savings Account,2025-09-04,High,Active
CUST007539,Bilal,Siddiqui,Female,1985-02-17,Islamabad,North,Salaried,Digital Wallet,2025-02-18,Upper-Middle,Dormant
CUST007540,Zainab,Mirza,Male,1973-02-13,Peshawar,North,Freelancer,Savings Account,2024-02-22,Low,Active
CUST007541,Maryam,Aslam,Female,2001-04-15,Gwadar,West,Business Owner,Current Account,2023-06-21,Middle,Active
CUST007542,Saad,Farooq,Male,1986-07-08,Faisalabad,Central,Salaried,Current Account,2025-09-19,Low,Active
CUST007543,Ahmed,Hussain,Male,1966-07-12,Sialkot,Central,Salaried,Current Account,2023-09-26,Lower-Middle,Active
CUST007544,Ali,Shah,Female,1965-12-05,Quetta,West,Student,Digital Wallet,2023-04-16,High,Active
CUST007545,Maham,Raza,Male,1991-09-03,Faisalabad,Central,Salaried,Digital Wallet,2024-03-26,High,Active
CUST007546,Ali,Butt,Female,1974-12-23,Peshawar,North,Student,Savings Account,2023-07-21,Low,Active
CUST007547,Hassan,Raza,Male,1966-10-22,Faisalabad,Central,Self-Employed,Digital Wallet,2025-05-02,Lower-Middle,Closed
CUST007548,Fatima,Mirza,Male,1971-07-08,Islamabad,North,Freelancer,Savings Account,2022-10-17,High,Dormant
CUST007549,Bilal,Aslam,Male,1971-10-13,Rawalpindi,North,Business Owner,Savings Account,2022-03-10,Low,Active
CUST007550,Ayesha,Mirza,Male,1979-10-27,Rawalpindi,North,Retired,Digital Wallet,2023-08-13,Upper-Middle,Active
CUST007551,Maryam,Khan,Female,1994-10-15,Karachi,South,Freelancer,Digital Wallet,2025-07-22,High,Active
CUST007552,Noor,Aslam,Female,2000-03-01,Sukkur,South,Self-Employed,Premium Account,2022-03-26,Upper-Middle,Active
CUST007553,Omar,Raza,Female,1986-09-16,Islamabad,North,Self-Employed,Digital Wallet,2025-01-11,Upper-Middle,Active
CUST007554,Ahmed,Iqbal,Male,2003-03-24,Islamabad,North,Freelancer,Current Account,2022-01-01,Middle,Dormant
CUST007555,Usman,Qureshi,Male,1997-04-07,Karachi,South,Salaried,Digital Wallet,2024-02-03,Upper-Middle,Active
CUST007556,Sana,Ahmed,Male,1971-09-26,Dera Ismail Khan,West,Self-Employed,Current Account,2023-09-13,Low,Active
CUST007557,Ali,Javed,Male,1995-07-21,Islamabad,North,Business Owner,Digital Wallet,2022-08-07,Low,Active
CUST007558,Hamza,Javed,Male,1974-10-02,Sialkot,Central,Self-Employed,Premium Account,2024-10-18,Middle,Active
CUST007559,Talha,Sheikh,Female,2004-09-27,Karachi,South,Salaried,Digital Wallet,2022-08-29,Low,Active
CUST007560,Omar,Iqbal,Male,1999-09-17,Hyderabad,South,Salaried,Savings Account,2023-08-22,Middle,Active
CUST007561,Ali,Raza,Male,1967-02-06,Gwadar,West,Self-Employed,Current Account,2024-02-04,Middle,Active
CUST007562,Iqra,Siddiqui,Female,1972-02-22,Islamabad,North,Freelancer,Current Account,2023-12-11,Middle,Active
CUST007563,Maryam,Farooq,Male,1983-03-23,Islamabad,North,Business Owner,Savings Account,2022-02-13,Lower-Middle,Active
CUST007564,Sana,Butt,Male,1995-05-17,Sialkot,Central,Salaried,Savings Account,2023-09-03,Upper-Middle,Active
CUST007565,Sara,Farooq,Male,1987-10-27,Islamabad,North,Salaried,Savings Account,2024-06-15,Upper-Middle,Active
CUST007566,Hira,Sheikh,Female,1968-01-24,Hyderabad,South,Business Owner,Digital Wallet,2023-12-23,Lower-Middle,Active
CUST007567,Maryam,Khan,Male,1990-07-09,Peshawar,North,Salaried,Current Account,2024-09-26,Middle,Active
CUST007568,Ahmed,Hussain,Male,1991-10-04,Lahore,Central,Salaried,Savings Account,2024-11-27,Lower-Middle,Dormant
CUST007569,Hassan,Iqbal,Male,2003-05-22,Quetta,West,Salaried,Digital Wallet,2022-09-03,Upper-Middle,Active
CUST007570,Maham,Siddiqui,Female,1975-04-26,Gwadar,West,Student,Digital Wallet,2025-01-05,Middle,Active
CUST007571,Fatima,Butt,Male,1966-03-08,Sialkot,Central,Freelancer,Digital Wallet,2025-05-09,Lower-Middle,Closed
CUST007572,Noor,Siddiqui,Male,1995-06-15,Quetta,West,Business Owner,Digital Wallet,2025-02-21,Upper-Middle,Closed
CUST007573,Danish,Mirza,Female,1993-08-14,Rawalpindi,North,Salaried,Digital Wallet,2025-03-11,Lower-Middle,Active
CUST007574,Bilal,Farooq,Female,1986-07-10,Faisalabad,Central,Salaried,Digital Wallet,2022-10-18,High,Active
CUST007575,Saad,Farooq,Female,1993-11-15,Rawalpindi,North,Salaried,Digital Wallet,2024-06-11,Lower-Middle,Active
CUST007576,Usman,Raza,Male,1972-01-15,Quetta,West,Salaried,Digital Wallet,2023-09-19,Middle,Active
CUST007577,Sana,Khan,Female,1970-04-27,Dera Ismail Khan,West,Business Owner,Premium Account,2025-09-09,Lower-Middle,Dormant
CUST007578,Fatima,Javed,Male,1981-05-10,Rawalpindi,North,Freelancer,Savings Account,2025-02-11,Middle,Dormant
CUST007579,Saad,Shah,Male,2001-05-05,Rawalpindi,North,Salaried,Digital Wallet,2022-08-10,High,Dormant
CUST007580,Maryam,Iqbal,Male,1986-09-13,Faisalabad,Central,Self-Employed,Savings Account,2025-07-13,Low,Active
CUST007581,Fatima,Mirza,Male,1991-02-04,Islamabad,North,Business Owner,Savings Account,2024-08-12,Upper-Middle,Active
CUST007582,Hira,Qureshi,Male,2005-04-05,Sukkur,South,Self-Employed,Digital Wallet,2024-01-14,Upper-Middle,Active
CUST007583,Sana,Qureshi,Female,1977-01-18,Rawalpindi,North,Salaried,Savings Account,2023-09-03,Middle,Active
CUST007584,Hamza,Aslam,Male,1984-07-23,Sukkur,South,Salaried,Premium Account,2023-11-06,Middle,Active
CUST007585,Sara,Siddiqui,Male,1993-12-04,Sialkot,Central,Business Owner,Digital Wallet,2024-11-21,Middle,Active
CUST007586,Iqra,Hussain,Female,1971-12-11,Faisalabad,Central,Business Owner,Premium Account,2024-11-12,Middle,Active
CUST007587,Iqra,Malik,Male,1981-01-05,Islamabad,North,Business Owner,Current Account,2024-01-26,High,Active
CUST007588,Iqra,Sheikh,Male,1987-02-13,Quetta,West,Freelancer,Current Account,2025-09-19,Lower-Middle,Closed
CUST007589,Hamza,Sheikh,Female,1977-07-16,Faisalabad,Central,Salaried,Digital Wallet,2022-11-15,Upper-Middle,Dormant
CUST007590,Sara,Aslam,Female,1974-04-25,Gujranwala,Central,Self-Employed,Digital Wallet,2023-08-07,Lower-Middle,Active
CUST007591,Maham,Aslam,Female,1982-03-25,Faisalabad,Central,Self-Employed,Current Account,2024-03-30,Middle,Active
CUST007592,Ahmed,Iqbal,Male,2001-09-25,Dera Ismail Khan,West,Salaried,Premium Account,2022-08-15,Middle,Active
CUST007593,Hira,Hussain,Male,1982-04-12,Hyderabad,South,Student,Savings Account,2023-11-14,Lower-Middle,Dormant
CUST007594,Hamza,Siddiqui,Male,1999-08-22,Karachi,South,Salaried,Premium Account,2025-02-16,Lower-Middle,Active
CUST007595,Hira,Shah,Male,1992-01-08,Lahore,Central,Business Owner,Savings Account,2024-07-13,Upper-Middle,Active
CUST007596,Zainab,Hussain,Female,1970-12-01,Sukkur,South,Self-Employed,Savings Account,2024-08-30,High,Active
CUST007597,Sara,Malik,Male,2002-02-26,Islamabad,North,Salaried,Digital Wallet,2022-08-10,High,Active
CUST007598,Noor,Javed,Male,1989-01-25,Karachi,South,Salaried,Savings Account,2022-07-18,Lower-Middle,Active
CUST007599,Maham,Hussain,Male,1988-06-05,Lahore,Central,Self-Employed,Savings Account,2023-08-28,Lower-Middle,Active
CUST007600,Fatima,Javed,Male,1993-11-06,Faisalabad,Central,Salaried,Savings Account,2023-03-19,Low,Dormant
CUST007601,Talha,Butt,Male,1966-08-25,Gwadar,West,Business Owner,Savings Account,2022-01-14,Middle,Active
CUST007602,Saad,Aslam,Male,1975-06-12,Dera Ismail Khan,West,Business Owner,Savings Account,2024-01-28,Low,Active
CUST007603,Bilal,Malik,Male,1997-04-22,Sialkot,Central,Student,Digital Wallet,2024-10-29,Middle,Active
CUST007604,Iqra,Shah,Male,1990-03-25,Sialkot,Central,Salaried,Digital Wallet,2024-09-28,Lower-Middle,Active
CUST007605,Talha,Siddiqui,Female,1980-08-15,Karachi,South,Freelancer,Premium Account,2022-05-22,Upper-Middle,Closed
CUST007606,Omar,Mirza,Male,1983-07-03,Gwadar,West,Business Owner,Digital Wallet,2024-12-04,Lower-Middle,Active
CUST007607,Iqra,Raza,Female,1990-08-17,Hyderabad,South,Business Owner,Digital Wallet,2023-06-06,High,Active
CUST007608,Danish,Siddiqui,Male,1984-05-04,Abbottabad,North,Retired,Savings Account,2022-08-02,Low,Active
CUST007609,Iqra,Mirza,Male,1983-04-19,Faisalabad,Central,Self-Employed,Current Account,2023-10-09,Low,Active
CUST007610,Hira,Qureshi,Female,1987-03-16,Sukkur,South,Freelancer,Savings Account,2022-10-24,Low,Active
CUST007611,Noor,Malik,Male,1976-04-12,Sukkur,South,Salaried,Current Account,2024-07-10,Lower-Middle,Active
CUST007612,Zainab,Farooq,Female,1988-03-13,Sukkur,South,Freelancer,Premium Account,2024-10-15,Middle,Active
CUST007613,Ali,Iqbal,Male,1993-06-26,Sukkur,South,Freelancer,Savings Account,2024-09-20,Middle,Active
CUST007614,Hassan,Sheikh,Female,1994-04-11,Faisalabad,Central,Salaried,Savings Account,2022-06-08,Middle,Active
CUST007615,Danish,Qureshi,Female,1990-10-23,Lahore,Central,Self-Employed,Current Account,2023-04-23,Middle,Dormant
CUST007616,Bilal,Shah,Male,1983-07-22,Karachi,South,Freelancer,Digital Wallet,2023-11-13,Middle,Active
CUST007617,Usman,Ahmed,Male,1991-04-27,Rawalpindi,North,Self-Employed,Digital Wallet,2025-09-10,Middle,Active
CUST007618,Talha,Aslam,Female,1994-01-25,Karachi,South,Student,Savings Account,2024-01-18,Middle,Active
CUST007619,Saad,Mirza,Female,1977-02-17,Hyderabad,South,Salaried,Savings Account,2024-06-13,Low,Active
CUST007620,Maryam,Malik,Female,1984-02-27,Karachi,South,Salaried,Digital Wallet,2023-04-10,Low,Active
CUST007621,Noor,Butt,Female,1992-04-19,Abbottabad,North,Business Owner,Current Account,2023-02-09,Lower-Middle,Closed
CUST007622,Fatima,Mirza,Male,1992-04-04,Hyderabad,South,Self-Employed,Digital Wallet,2024-12-26,Lower-Middle,Active
CUST007623,Zainab,Farooq,Female,1985-01-03,Islamabad,North,Business Owner,Savings Account,2025-02-16,Lower-Middle,Dormant
CUST007624,Hira,Hussain,Female,1975-09-19,Peshawar,North,Business Owner,Savings Account,2022-03-17,High,Active
CUST007625,Fatima,Khan,Female,2002-07-15,Sialkot,Central,Freelancer,Current Account,2024-01-08,Lower-Middle,Active
CUST007626,Ahmed,Aslam,Male,1987-12-24,Rawalpindi,North,Salaried,Savings Account,2024-11-30,High,Active
CUST007627,Hassan,Malik,Female,1987-11-15,Dera Ismail Khan,West,Business Owner,Current Account,2022-08-05,Middle,Active
CUST007628,Noor,Siddiqui,Male,1984-01-07,Dera Ismail Khan,West,Self-Employed,Current Account,2024-06-03,Low,Active
CUST007629,Iqra,Qureshi,Female,1996-09-24,Abbottabad,North,Freelancer,Savings Account,2023-10-11,Upper-Middle,Dormant
CUST007630,Ahmed,Hussain,Female,1977-12-13,Karachi,South,Freelancer,Digital Wallet,2023-11-26,Middle,Active
CUST007631,Saad,Qureshi,Male,2003-10-26,Gujranwala,Central,Salaried,Digital Wallet,2024-03-24,Middle,Dormant
CUST007632,Omar,Butt,Male,1967-09-01,Sukkur,South,Freelancer,Savings Account,2025-04-09,Low,Active
CUST007633,Ali,Siddiqui,Male,1965-02-01,Hyderabad,South,Business Owner,Savings Account,2022-04-29,Low,Dormant
CUST007634,Ayesha,Ahmed,Male,1985-11-04,Gujranwala,Central,Salaried,Savings Account,2022-10-04,Upper-Middle,Active
CUST007635,Talha,Khan,Male,2000-10-26,Rawalpindi,North,Salaried,Digital Wallet,2023-04-18,Upper-Middle,Active
CUST007636,Zainab,Mirza,Male,1965-07-04,Rawalpindi,North,Salaried,Current Account,2025-01-01,Middle,Active
CUST007637,Danish,Butt,Male,1992-12-20,Sialkot,Central,Business Owner,Current Account,2024-03-21,Upper-Middle,Active
CUST007638,Ayesha,Javed,Male,1980-06-20,Quetta,West,Self-Employed,Premium Account,2022-09-15,Middle,Dormant
CUST007639,Noor,Butt,Female,1965-07-24,Faisalabad,Central,Salaried,Savings Account,2022-02-02,Middle,Active
CUST007640,Talha,Aslam,Female,1980-10-17,Sialkot,Central,Freelancer,Current Account,2025-09-17,High,Active
CUST007641,Hira,Raza,Male,1991-09-01,Islamabad,North,Business Owner,Current Account,2022-07-08,Low,Dormant
CUST007642,Noor,Sheikh,Female,1990-07-02,Dera Ismail Khan,West,Retired,Digital Wallet,2022-02-14,Lower-Middle,Active
CUST007643,Usman,Shah,Male,1999-10-01,Sialkot,Central,Salaried,Digital Wallet,2023-07-11,Low,Active
CUST007644,Talha,Malik,Male,2005-11-17,Karachi,South,Salaried,Savings Account,2024-01-28,Lower-Middle,Active
CUST007645,Talha,Ahmed,Male,1967-08-12,Hyderabad,South,Freelancer,Current Account,2022-12-21,Upper-Middle,Active
CUST007646,Hira,Ahmed,Female,2000-11-02,Peshawar,North,Student,Digital Wallet,2022-08-19,Middle,Dormant
CUST007647,Hassan,Ahmed,Male,1965-05-01,Islamabad,North,Salaried,Current Account,2022-04-29,Middle,Active
CUST007648,Saad,Iqbal,Male,2004-07-06,Sialkot,Central,Self-Employed,Savings Account,2023-07-13,Lower-Middle,Active
CUST007649,Saad,Sheikh,Female,1996-08-13,Peshawar,North,Salaried,Digital Wallet,2025-07-27,Middle,Active
CUST007650,Talha,Mirza,Female,2003-07-25,Hyderabad,South,Student,Savings Account,2022-07-22,Middle,Active
CUST007651,Ahmed,Aslam,Female,1967-03-23,Hyderabad,South,Salaried,Current Account,2024-02-24,Low,Dormant
CUST007652,Ahmed,Butt,Male,1968-06-13,Peshawar,North,Salaried,Digital Wallet,2022-09-23,Low,Active
CUST007653,Sana,Qureshi,Male,2005-02-08,Sialkot,Central,Freelancer,Premium Account,2024-07-11,Lower-Middle,Active
CUST007654,Danish,Malik,Male,1976-09-22,Rawalpindi,North,Salaried,Digital Wallet,2022-03-25,Upper-Middle,Closed
CUST007655,Bilal,Shah,Male,1980-10-26,Abbottabad,North,Business Owner,Digital Wallet,2022-10-06,Middle,Active
CUST007656,Ahmed,Shah,Female,1977-09-09,Sukkur,South,Salaried,Current Account,2022-01-11,Middle,Active
CUST007657,Danish,Butt,Male,1971-11-14,Hyderabad,South,Self-Employed,Digital Wallet,2024-06-06,Low,Active
CUST007658,Sana,Iqbal,Male,1967-08-03,Sukkur,South,Salaried,Digital Wallet,2024-09-11,Lower-Middle,Active
